timestamp,home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,new_device,ip_country,location_mismatch,ip_risk_score,kyc_tier,account_age_days,device_trust_score,risk_score_internal,txn_velocity_1h,txn_velocity_24h,corridor_risk,is_fraud,hour,day_of_week,is_weekend,late_night_hours,amount_high,high_ip_risk,low_device_trust,new_account,very_new_account,velocity_spike
2023-12-14 06:41:22.468549+00:00,US,USD,EUR,Mobile,119.93,119.93,2.77,False,US,False,0.442,enhanced,257,0.894,0.257,0,0,0.0,0,6,3,0,1,0,0,0,0,0,0
2023-12-14 08:03:38.468549+00:00,US,USD,MXN,Mobile,132.37,132.37,3.5,False,US,False,0.186,standard,298,0.336,0.166,0,0,0.2,0,8,3,0,1,0,0,1,0,0,0
2023-12-14 08:10:06.468549+00:00,US,USD,GBP,Mobile,92.65,92.65,2.27,False,CA,True,0.406,enhanced,367,0.939,0.176,0,0,0.0,0,8,3,0,1,0,0,0,0,0,0
2023-12-14 13:29:54.468549+00:00,CA,CAD,CNY,Mobile,158.13,117.01,3.59,False,CA,False,0.302,standard,725,0.824,0.212,0,0,0.0,0,13,3,0,0,0,0,0,0,0,0
2023-12-14 13:34:12.468549+00:00,US,USD,MXN,Mobile,172.8,172.8,3.34,False,US,False,0.312,standard,263,0.522,0.223,0,0,0.2,0,13,3,0,0,0,0,0,0,0,0
2023-12-14 14:00:30.468549+00:00,US,USD,GBP,Mobile,252.29,252.29,5.19,False,US,False,0.277,standard,34,0.427,0.068,0,0,0.0,0,14,3,0,0,0,0,1,1,0,0
2023-12-14 14:32:40.468549+00:00,US,USD,EUR,Mobile,347.64,347.64,6.17,False,US,False,0.655,enhanced,367,0.939,0.176,0,0,0.0,0,14,3,0,0,0,0,0,0,0,0
2023-12-14 18:02:31.468549+00:00,UK,GBP,CNY,Web,76.82,96.03,2.28,False,UK,False,0.387,standard,4,0.892,0.407,0,0,0.0,0,18,3,0,0,0,0,0,0,1,0
2023-12-14 19:51:21.468549+00:00,UK,GBP,NGN,Mobile,103.91,129.89,3.51,False,UK,False,0.45,standard,4,0.892,0.407,0,0,0.22,0,19,3,0,0,0,0,0,0,1,0
2023-12-14 22:52:16.468549+00:00,US,USD,GBP,Atm,333.14,333.14,5.47,False,US,False,0.292,enhanced,257,0.894,0.257,5,5,0.0,0,22,3,0,0,0,0,0,0,0,1
2023-12-15 00:02:25.468549+00:00,US,USD,MXN,Mobile,367.54,367.54,6.14,False,US,False,0.401,standard,1092,0.678,0.371,0,0,0.2,0,0,4,0,0,0,0,0,0,0,0
2023-12-15 01:22:06.468549+00:00,US,USD,EUR,Mobile,9998.73,9998.73,151.95,False,US,False,0.401,standard,263,0.522,0.223,5,5,0.0,0,1,4,0,0,1,0,0,0,0,1
2023-12-15 03:36:51.468549+00:00,UK,GBP,NGN,Web,214.64,268.29,3.87,True,UK,False,0.325,standard,4,0.742,0.407,0,0,0.22,0,3,4,0,1,0,0,0,0,1,0
2023-12-15 04:22:29.468549+00:00,UK,GBP,NGN,Web,164.99,206.24,3.73,False,UK,False,0.487,standard,882,0.822,0.039,0,0,0.22,0,4,4,0,1,0,0,0,0,0,0
2023-12-15 04:28:57.468549+00:00,US,USD,PHP,Mobile,195.18,195.18,3.44,False,CA,True,0.806,enhanced,367,0.939,0.176,0,0,0.1,0,4,4,0,1,0,1,0,0,0,0
2023-12-15 05:11:02.468549+00:00,US,USD,INR,Mobile,31.68,31.68,2.06,False,US,False,0.194,standard,263,0.522,0.223,0,1,0.0,0,5,4,0,1,0,0,0,0,0,0
2023-12-15 09:37:46.468549+00:00,US,USD,USD,Mobile,388.75,388.75,7.47,False,US,False,0.189,enhanced,257,0.894,0.257,0,0,0.0,0,9,4,0,0,0,0,0,0,0,0
2023-12-15 17:16:28.468549+00:00,US,USD,INR,Mobile,60.73,60.73,1.68,False,US,False,0.309,standard,147,0.551,0.391,0,0,0.0,0,17,4,0,0,0,0,0,0,0,0
2023-12-15 23:09:12.468549+00:00,US,USD,NGN,Web,119.04,119.04,2.84,False,US,False,0.508,standard,147,0.551,0.391,0,0,0.25,0,23,4,0,0,0,0,0,0,0,0
2023-12-16 01:28:53.468549+00:00,US,USD,USD,Web,1016.8,1016.8,16.65,False,US,False,0.405,enhanced,257,0.894,0.257,0,0,0.0,0,1,5,1,0,1,0,0,0,0,0
2023-12-16 07:47:40.468549+00:00,US,USD,NGN,Web,110.4,110.4,3.34,False,US,False,0.046,standard,1016,0.944,0.247,0,0,0.25,0,7,5,1,1,0,0,0,0,0,0
2023-12-16 09:02:29.468549+00:00,US,USD,NGN,Unknown,544.5,544.5,9.41,False,US,False,0.981,standard,298,0.336,0.166,0,0,0.25,0,9,5,1,0,1,1,1,0,0,0
2023-12-16 09:11:13.468549+00:00,US,USD,USD,Web,85.11,85.11,2.65,False,US,False,0.108,standard,859,0.96,0.363,0,0,0.0,0,9,5,1,0,0,0,0,0,0,0
2023-12-16 10:07:56.468549+00:00,US,USD,EUR,Mobile,56.26,56.26,1.72,False,US,False,0.196,standard,298,0.336,0.166,0,0,0.0,0,10,5,1,0,0,0,1,0,0,0
2023-12-16 18:05:20.468549+00:00,US,USD,GBP,Web,53.43,53.43,1.95,False,US,False,0.468,standard,298,0.336,0.166,0,0,0.0,0,18,5,1,0,0,0,1,0,0,0
2023-12-16 18:25:57.468549+00:00,UK,GBP,NGN,Web,9996.99,12496.24,150.68,False,UK,False,0.342,standard,4,0.892,0.407,0,0,0.22,1,18,5,1,0,1,0,0,0,1,0
2023-12-16 23:12:23.468549+00:00,UK,GBP,USD,Mobile,273.87,342.34,5.16,False,UK,False,0.512,standard,4,0.892,0.407,0,0,0.0,0,23,5,1,0,0,0,0,0,1,0
2023-12-16 23:50:45.468549+00:00,UK,GBP,GBP,Web,99.58,124.47,2.92,False,UK,False,0.262,standard,4,0.892,0.407,0,0,0.0,0,23,5,1,0,0,0,0,0,1,0
2023-12-17 01:52:25.468549+00:00,US,USD,NGN,Mobile,127.86,127.86,3.96,False,US,False,0.224,standard,1018,0.934,0.087,0,0,0.25,0,1,6,1,0,0,0,0,0,0,0
2023-12-17 02:46:58.468549+00:00,US,USD,INR,Mobile,148.06,148.06,3.54,False,US,False,0.413,standard,298,0.336,0.166,0,0,0.0,0,2,6,1,0,0,0,1,0,0,0
2023-12-17 07:41:33.468549+00:00,US,USD,EUR,Mobile,69.89,69.89,1.12,False,US,False,0.127,enhanced,257,0.894,0.257,0,0,0.0,0,7,6,1,1,0,0,0,0,0,0
2023-12-17 14:25:52.468549+00:00,US,USD,PHP,Mobile,225.01,225.01,3.87,False,US,False,0.077,enhanced,367,0.939,0.176,0,0,0.1,0,14,6,1,0,0,0,0,0,0,0
2023-12-17 15:27:29.468549+00:00,US,USD,CAD,Mobile,166.24,166.24,4.32,False,US,False,0.578,enhanced,367,0.939,0.176,0,0,0.0,0,15,6,1,0,0,0,0,0,0,0
2023-12-17 17:24:11.468549+00:00,US,USD,EUR,Web,130.73,130.73,2.95,False,US,False,0.079,standard,962,0.544,0.147,0,0,0.0,0,17,6,1,0,0,0,0,0,0,0
2023-12-17 17:53:14.468549+00:00,US,USD,CNY,Mobile,156.67,156.67,3.71,False,US,False,0.173,enhanced,367,0.939,0.176,0,1,0.0,0,17,6,1,0,0,0,0,0,0,0
2023-12-18 02:03:48.468549+00:00,US,USD,NGN,Mobile,71.68,71.68,2.24,False,US,False,0.112,standard,1018,0.934,0.087,0,0,0.25,0,2,0,0,0,0,0,0,0,0,0
2023-12-18 06:09:32.468549+00:00,UK,GBP,GBP,Web,47.72,59.65,2.12,False,UK,False,0.115,standard,4,0.892,0.407,0,0,0.0,0,6,0,0,1,0,0,0,0,1,0
2023-12-18 09:53:13.468549+00:00,US,USD,NGN,Web,58.76,58.76,1.8,False,US,False,0.39,standard,263,0.522,0.223,0,1,0.25,0,9,0,0,0,0,0,0,0,0,0
2023-12-18 12:04:12.468549+00:00,US,USD,EUR,Mobile,51.39,51.39,1.86,True,UK,True,0.324,standard,263,0.372,0.223,0,0,0.0,0,12,0,0,0,0,0,1,0,0,0
2023-12-18 15:29:49.468549+00:00,UK,GBP,CAD,Atm,311.58,389.47,5.35,False,UK,False,0.131,standard,684,0.833,0.241,0,0,0.0,0,15,0,0,0,0,0,0,0,0,0
2023-12-18 18:54:34.468549+00:00,US,USD,MXN,Mobile,206.43,206.43,3.66,False,US,False,0.318,standard,830,0.799,0.102,0,0,0.2,0,18,0,0,0,0,0,0,0,0,0
2023-12-18 21:59:40.468549+00:00,CA,CAD,MXN,Mobile,208.37,154.19,4.99,False,CA,False,0.212,low,824,0.607,0.282,0,0,0.0,0,21,0,0,0,0,0,0,0,0,0
2023-12-18 23:14:35.468549+00:00,CA,CAD,EUR,Web,47.54,35.18,1.62,False,CA,False,0.304,low,1066,0.522,0.0,0,0,0.0,0,23,0,0,0,0,0,0,0,0,0
2023-12-19 04:03:23.468549+00:00,US,USD,USD,Mobile,22.99,22.99,1.39,False,UK,True,0.252,standard,263,0.522,0.223,0,0,0.0,0,4,1,0,1,0,0,0,0,0,0
2023-12-19 07:10:15.468549+00:00,UK,GBP,CNY,Mobile,334.55,418.19,5.25,False,UK,False,0.314,standard,718,0.953,0.169,0,0,0.0,0,7,1,0,1,0,0,0,0,0,0
2023-12-19 15:01:04.468549+00:00,UK,GBP,NGN,Mobile,237.91,297.39,4.88,False,UK,False,0.213,standard,718,0.953,0.169,0,0,0.22,0,15,1,0,0,0,0,0,0,0,0
2023-12-19 16:25:51.468549+00:00,US,USD,INR,Mobile,101.02,101.02,3.11,False,US,False,0.494,standard,263,0.522,0.223,0,0,0.0,0,16,1,0,0,0,0,0,0,0,0
2023-12-19 20:53:35.468549+00:00,US,USD,MXN,Web,55.19,55.19,2.01,False,CA,True,0.406,standard,298,0.336,0.166,0,1,0.2,0,20,1,0,0,0,0,1,0,0,0
2023-12-19 23:19:34.468549+00:00,US,USD,GBP,Mobile,274.66,274.66,5.17,False,US,False,0.166,enhanced,367,0.939,0.176,0,0,0.0,0,23,1,0,0,0,0,0,0,0,0
2023-12-20 00:52:08.468549+00:00,US,USD,PHP,Atm,220.45,220.45,4.59,False,US,False,0.238,standard,147,0.551,0.391,0,0,0.1,0,0,2,0,0,0,0,0,0,0,0
2023-12-20 03:42:54.468549+00:00,US,USD,INR,Mobile,164.34,164.34,3.76,True,US,False,0.084,standard,263,0.372,0.223,0,0,0.0,0,3,2,0,1,0,0,1,0,0,0
2023-12-20 04:27:12.468549+00:00,US,USD,EUR,Web,110.72,110.72,2.58,False,US,False,0.481,standard,263,0.522,0.223,0,0,0.0,0,4,2,0,1,0,0,0,0,0,0
2023-12-20 05:09:26.468549+00:00,CA,CAD,EUR,Mobile,291.08,215.4,4.72,False,CA,False,0.22,standard,172,0.881,0.199,0,0,0.0,0,5,2,0,1,0,0,0,0,0,0
2023-12-20 05:25:05.468549+00:00,US,USD,CAD,Web,52.82,52.82,2.79,True,US,False,0.398,standard,263,0.372,0.223,0,0,0.0,0,5,2,0,1,0,0,1,0,0,0
2023-12-20 10:33:37.468549+00:00,US,USD,CNY,Web,420.97,420.97,7.49,True,US,False,0.486,standard,34,0.277,0.068,0,0,0.0,0,10,2,0,0,0,0,1,1,0,0
2023-12-20 11:21:31.468549+00:00,UK,GBP,CAD,Mobile,176.82,221.03,2.89,True,UK,False,0.23,standard,4,0.742,0.407,0,0,0.0,0,11,2,0,0,0,0,0,0,1,0
2023-12-20 15:13:15.468549+00:00,CA,CAD,MXN,Atm,457.07,338.23,7.45,False,UK,True,0.357,low,615,0.515,0.355,0,0,0.0,0,15,2,0,0,0,0,0,0,0,0
2023-12-20 17:39:06.468549+00:00,US,USD,USD,Mobile,21.07,21.07,1.32,False,US,False,0.187,standard,147,0.551,0.391,0,0,0.0,0,17,2,0,0,0,0,0,0,0,0
2023-12-20 18:47:54.468549+00:00,US,USD,CAD,Mobile,235.84,235.84,4.75,False,UK,True,0.386,standard,1018,0.934,0.087,0,0,0.0,0,18,2,0,0,0,0,0,0,0,0
2023-12-20 18:49:06.468549+00:00,US,USD,USD,Web,276.8,276.8,5.22,False,US,False,0.451,enhanced,367,0.939,0.176,0,0,0.0,0,18,2,0,0,0,0,0,0,0,0
2023-12-20 20:26:20.468549+00:00,US,USD,CAD,Web,98.61,98.61,2.82,True,US,False,0.982,standard,263,0.372,0.223,0,0,0.0,0,20,2,0,0,0,1,1,0,0,0
2023-12-21 02:08:17.468549+00:00,US,USD,EUR,Web,61.16,61.16,1.9,False,US,False,0.147,standard,298,0.336,0.166,0,0,0.0,0,2,3,0,0,0,0,1,0,0,0
2023-12-21 04:01:49.468549+00:00,US,USD,EUR,Web,153.54,153.54,4.3,False,US,False,0.342,standard,298,0.336,0.166,0,0,0.0,0,4,3,0,1,0,0,1,0,0,0
2023-12-21 04:05:13.468549+00:00,US,USD,NGN,Mobile,318.53,318.53,6.18,False,US,False,0.398,standard,1016,0.944,0.247,0,0,0.25,0,4,3,0,1,0,0,0,0,0,0
2023-12-21 05:58:46.468549+00:00,UK,GBP,CAD,Web,261.37,326.71,5.32,False,UK,False,0.054,standard,4,0.892,0.407,0,0,0.0,0,5,3,0,1,0,0,0,0,1,0
2023-12-21 06:24:47.468549+00:00,UK,GBP,CAD,Mobile,137.79,172.24,3.83,False,US,True,0.527,standard,4,0.892,0.407,0,1,0.0,1,6,3,0,1,0,0,0,0,1,0
2023-12-21 06:30:22.468549+00:00,UK,GBP,INR,Mobile,160.22,200.27,3.91,False,UK,False,0.182,standard,4,0.892,0.407,0,0,0.0,0,6,3,0,1,0,0,0,0,1,0
2023-12-21 08:40:12.468549+00:00,CA,CAD,CAD,Mobile,378.42,280.03,5.87,False,CA,False,0.262,standard,172,0.881,0.199,0,0,0.0,0,8,3,0,1,0,0,0,0,0,0
2023-12-21 08:47:08.468549+00:00,US,USD,CAD,Mobile,237.37,237.37,4.87,False,US,False,0.21,standard,298,0.336,0.166,0,0,0.0,1,8,3,0,1,0,0,1,0,0,0
2023-12-21 13:32:12.468549+00:00,UK,GBP,INR,Web,126.38,157.97,2.5,False,UK,False,0.086,standard,718,0.953,0.169,0,1,0.0,0,13,3,0,0,0,0,0,0,0,0
2023-12-21 18:18:55.468549+00:00,US,USD,MXN,Web,303.61,303.61,4.91,False,US,False,0.07,enhanced,367,0.939,0.176,0,0,0.2,0,18,3,0,0,0,0,0,0,0,0
2023-12-22 04:05:58.468549+00:00,US,USD,MXN,Mobile,35.46,35.46,1.64,False,US,False,0.242,standard,263,0.522,0.223,0,0,0.2,0,4,4,0,1,0,0,0,0,0,0
2023-12-22 05:41:50.468549+00:00,US,USD,USD,Mobile,61.49,61.49,1.08,False,US,False,0.235,standard,263,0.522,0.223,0,0,0.0,0,5,4,0,1,0,0,0,0,0,0
2023-12-22 15:42:39.468549+00:00,US,USD,CAD,Mobile,300.03,300.03,5.9,False,US,False,0.115,standard,147,0.551,0.391,0,0,0.0,0,15,4,0,0,0,0,0,0,0,0
2023-12-22 16:12:40.468549+00:00,US,USD,USD,Mobile,186.28,186.28,4.12,False,US,False,0.327,standard,147,0.551,0.391,0,0,0.0,0,16,4,0,0,0,0,0,0,0,0
2023-12-22 21:01:37.468549+00:00,UK,GBP,GBP,Mobile,75.4,94.25,2.51,False,UK,False,0.175,standard,4,0.892,0.407,0,0,0.0,0,21,4,0,0,0,0,0,0,1,0
2023-12-23 04:08:20.468549+00:00,US,USD,PHP,Mobile,128.66,128.66,3.17,False,US,False,0.042,enhanced,367,0.939,0.176,0,0,0.1,0,4,5,1,1,0,0,0,0,0,0
2023-12-23 07:52:09.468549+00:00,UK,GBP,MXN,Mobile,102.71,128.38,2.28,False,UK,False,0.359,standard,4,0.892,0.407,0,0,0.0,0,7,5,1,1,0,0,0,0,1,0
2023-12-23 12:38:32.468549+00:00,US,USD,EUR,Web,273.15,273.15,5.13,False,US,False,0.553,standard,263,0.522,0.223,0,0,0.0,0,12,5,1,0,0,0,0,0,0,0
2023-12-23 19:24:42.468549+00:00,CA,CAD,EUR,Mobile,208.93,154.61,4.9,False,CA,False,0.368,low,824,0.607,0.282,0,0,0.0,0,19,5,1,0,0,0,0,0,0,0
2023-12-23 21:23:21.468549+00:00,US,USD,CNY,Web,232.97,232.97,4.25,False,US,False,0.468,standard,830,0.799,0.102,0,0,0.0,0,21,5,1,0,0,0,0,0,0,0
2023-12-23 22:21:41.468549+00:00,UK,GBP,PHP,Mobile,174.2,217.75,3.54,False,UK,False,0.436,standard,4,0.892,0.407,0,1,0.0,0,22,5,1,0,0,0,0,0,1,0
2023-12-24 00:17:51.468549+00:00,US,USD,INR,Mobile,119.02,119.02,3.03,True,US,False,0.389,enhanced,367,0.789,0.176,0,0,0.0,0,0,6,1,0,0,0,0,0,0,0
2023-12-24 04:42:22.468549+00:00,US,USD,INR,Web,621.27,621.27,9.82,False,US,False,0.3,standard,34,0.427,0.068,0,0,0.0,0,4,6,1,1,1,0,1,1,0,0
2023-12-24 05:12:54.468549+00:00,US,USD,USD,Mobile,536.37,536.37,9.48,False,UK,True,0.656,standard,298,0.336,0.166,0,0,0.0,0,5,6,1,1,1,0,1,0,0,0
2023-12-24 08:57:09.468549+00:00,US,USD,INR,Mobile,75.49,75.49,1.85,False,CA,True,0.33,enhanced,367,0.939,0.176,0,0,0.0,0,8,6,1,1,0,0,0,0,0,0
2023-12-24 11:08:40.468549+00:00,UK,GBP,PHP,Atm,136.53,170.66,1.92,False,UK,False,0.286,standard,4,0.892,0.407,0,0,0.0,0,11,6,1,0,0,0,0,0,1,0
2023-12-24 11:28:08.468549+00:00,US,USD,CNY,Mobile,118.39,118.39,2.8,False,UK,True,0.457,standard,1018,0.934,0.087,0,0,0.0,0,11,6,1,0,0,0,0,0,0,0
2023-12-24 21:24:21.468549+00:00,US,USD,INR,Web,299.54,299.54,6.48,False,US,False,0.147,standard,298,0.336,0.166,0,0,0.0,0,21,6,1,0,0,0,1,0,0,0
2023-12-24 21:59:10.468549+00:00,US,USD,INR,Mobile,201.34,201.34,3.91,False,CA,True,0.569,standard,1058,0.923,0.139,0,0,0.0,0,21,6,1,0,0,0,0,0,0,0
2023-12-25 00:13:06.468549+00:00,US,USD,CNY,Web,124.05,124.05,3.13,False,US,False,0.191,standard,263,0.522,0.223,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0
2023-12-25 01:29:06.468549+00:00,US,USD,CNY,Mobile,58.44,58.44,1.34,False,US,False,0.173,standard,298,0.336,0.166,0,0,0.0,0,1,0,0,0,0,0,1,0,0,0
2023-12-25 05:29:25.468549+00:00,US,USD,PHP,Mobile,518.87,518.87,8.63,False,US,False,0.502,standard,147,0.551,0.391,0,0,0.1,0,5,0,0,1,1,0,0,0,0,0
2023-12-25 05:56:39.468549+00:00,US,USD,NGN,Atm,92.93,92.93,2.27,False,US,False,0.161,standard,298,0.336,0.166,0,0,0.25,0,5,0,0,1,0,0,1,0,0,0
2023-12-25 07:06:08.468549+00:00,US,USD,MXN,Mobile,250.18,250.18,5.32,False,US,False,0.177,standard,263,0.522,0.223,3,3,0.2,0,7,0,0,1,0,0,0,0,0,1
2023-12-25 13:47:29.468549+00:00,US,USD,USD,Web,64.03,64.03,2.54,False,CA,True,0.345,enhanced,367,0.939,0.176,0,0,0.0,0,13,0,0,0,0,0,0,0,0,0
2023-12-25 13:58:53.468549+00:00,CA,CAD,USD,Mobile,202.21,149.64,4.35,False,CA,False,0.324,standard,947,0.625,0.268,0,0,0.0,0,13,0,0,0,0,0,0,0,0,0
2023-12-25 16:06:16.468549+00:00,US,USD,CAD,Mobile,123.24,123.24,2.58,False,UK,True,0.543,standard,147,0.551,0.391,0,0,0.0,0,16,0,0,0,0,0,0,0,0,0
2023-12-25 17:16:33.468549+00:00,US,USD,GBP,Mobile,79.96,79.96,2.27,False,US,False,0.074,standard,298,0.336,0.166,0,0,0.0,0,17,0,0,0,0,0,1,0,0,0
2023-12-25 18:20:11.468549+00:00,US,USD,CNY,Mobile,594.17,594.17,10.67,False,US,False,0.392,standard,263,0.522,0.223,0,0,0.0,0,18,0,0,0,1,0,0,0,0,0
2023-12-25 18:29:01.468549+00:00,US,USD,CAD,Web,266.8,266.8,5.02,False,US,False,0.252,enhanced,367,0.939,0.176,0,0,0.0,0,18,0,0,0,0,0,0,0,0,0
2023-12-25 19:07:47.468549+00:00,US,USD,EUR,Mobile,132.17,132.17,2.91,False,US,False,0.532,standard,298,0.336,0.166,0,0,0.0,1,19,0,0,0,0,0,1,0,0,0
2023-12-25 19:26:20.468549+00:00,US,USD,MXN,Mobile,163.97,163.97,3.3,False,US,False,0.432,standard,147,0.551,0.391,0,0,0.2,0,19,0,0,0,0,0,0,0,0,0
2023-12-25 23:23:18.468549+00:00,US,USD,CNY,Web,97.98,97.98,2.93,False,UK,True,0.72,standard,147,0.551,0.391,0,0,0.0,0,23,0,0,0,0,0,0,0,0,0
2023-12-26 02:36:40.468549+00:00,US,USD,PHP,Mobile,261.22,261.22,5.52,False,US,False,0.462,standard,298,0.336,0.166,0,0,0.1,1,2,1,0,0,0,0,1,0,0,0
2023-12-26 02:52:09.468549+00:00,US,USD,NGN,Mobile,75.25,75.25,2.35,False,US,False,0.108,standard,298,0.336,0.166,0,0,0.25,0,2,1,0,0,0,0,1,0,0,0
2023-12-26 08:31:21.468549+00:00,US,USD,EUR,Web,234.59,234.59,4.4,False,US,False,0.124,standard,298,0.336,0.166,0,0,0.0,0,8,1,0,1,0,0,1,0,0,0
2023-12-26 12:20:23.468549+00:00,US,USD,PHP,Web,9991.78,9991.78,150.6,False,US,False,0.361,standard,147,0.551,0.391,0,0,0.1,0,12,1,0,0,1,0,0,0,0,0
2023-12-26 12:47:02.468549+00:00,US,USD,GBP,Web,95.4,95.4,1.55,False,US,False,0.19,standard,263,0.522,0.223,0,0,0.0,0,12,1,0,0,0,0,0,0,0,0
2023-12-26 16:43:12.468549+00:00,unknown,GBP,CNY,Mobile,392.28,490.34,7.0,False,UK,False,0.399,standard,4,0.892,0.407,0,0,0.0,0,16,1,0,0,0,0,0,0,1,0
2023-12-26 16:44:11.468549+00:00,UK,GBP,CNY,Mobile,500.57,625.71,9.28,False,UK,False,0.273,standard,4,0.892,0.407,0,0,0.0,0,16,1,0,0,1,0,0,0,1,0
2023-12-26 17:51:15.468549+00:00,US,USD,INR,Mobile,90.24,90.24,2.96,False,US,False,0.245,standard,298,0.336,0.166,0,0,0.0,0,17,1,0,0,0,0,1,0,0,0
2023-12-26 18:27:28.468549+00:00,US,USD,USD,Mobile,118.26,118.26,1.94,False,US,False,0.211,enhanced,367,0.939,0.176,6,6,0.0,0,18,1,0,0,0,0,0,0,0,1
2023-12-27 01:06:25.468549+00:00,UK,GBP,GBP,Mobile,92.89,116.11,2.31,False,UK,False,0.898,standard,718,0.953,0.169,5,6,0.0,0,1,2,0,0,0,1,0,0,0,1
2023-12-27 06:23:22.468549+00:00,US,USD,CAD,Web,47.6,47.6,1.3,False,US,False,0.162,standard,298,0.336,0.166,0,0,0.0,0,6,2,0,1,0,0,1,0,0,0
2023-12-27 07:31:42.468549+00:00,UK,GBP,MXN,Mobile,146.25,182.81,3.12,False,UK,False,0.187,standard,4,0.892,0.407,0,0,0.0,0,7,2,0,1,0,0,0,0,1,0
2023-12-27 09:08:06.468549+00:00,US,USD,USD,Atm,108.6,108.6,2.37,False,US,False,0.962,standard,298,0.336,0.166,0,0,0.0,0,9,2,0,0,0,1,1,0,0,0
2023-12-27 10:47:22.468549+00:00,US,USD,NGN,Web,290.19,290.19,5.14,False,US,False,0.358,standard,1016,0.944,0.247,0,0,0.25,0,10,2,0,0,0,0,0,0,0,0
2023-12-27 11:41:52.468549+00:00,US,USD,EUR,Web,80.07,80.07,1.48,False,US,False,0.041,enhanced,367,0.939,0.176,0,0,0.0,0,11,2,0,0,0,0,0,0,0,0
2023-12-27 12:46:05.468549+00:00,UK,GBP,USD,Mobile,89.56,111.94,2.34,False,UK,False,0.328,standard,718,0.953,0.169,0,0,0.0,0,12,2,0,0,0,0,0,0,0,0
2023-12-27 13:59:36.468549+00:00,CA,CAD,PHP,Web,266.46,197.18,4.33,False,CA,False,0.59,standard,947,0.625,0.268,0,0,0.0,0,13,2,0,0,0,0,0,0,0,0
2023-12-27 16:02:12.468549+00:00,US,USD,USD,Mobile,103.7,103.7,2.47,False,US,False,0.364,standard,1018,0.934,0.087,0,0,0.0,0,16,2,0,0,0,0,0,0,0,0
2023-12-28 02:49:55.468549+00:00,US,USD,GBP,Mobile,105.46,105.46,2.27,False,US,False,0.265,standard,263,0.522,0.223,0,0,0.0,0,2,3,0,0,0,0,0,0,0,0
2023-12-28 03:48:50.468549+00:00,UK,GBP,GBP,Mobile,73.68,92.1,1.29,False,UK,False,0.149,standard,718,0.953,0.169,0,0,0.0,0,3,3,0,1,0,0,0,0,0,0
2023-12-28 08:36:45.468549+00:00,US,USD,INR,Mobile,78.97,78.97,2.67,False,US,False,0.553,standard,263,0.522,0.223,0,0,0.0,0,8,3,0,1,0,0,0,0,0,0
2023-12-28 10:50:33.468549+00:00,US,USD,INR,Mobile,140.47,140.47,2.93,False,US,False,0.307,enhanced,661,0.92,0.259,0,0,0.0,0,10,3,0,0,0,0,0,0,0,0
2023-12-28 13:22:49.468549+00:00,US,USD,INR,Mobile,44.79,44.79,2.33,False,US,False,0.113,standard,298,0.336,0.166,0,0,0.0,0,13,3,0,0,0,0,1,0,0,0
2023-12-28 15:55:35.468549+00:00,US,USD,USD,Mobile,628.03,628.03,11.03,False,US,False,0.208,standard,1016,0.944,0.247,0,1,0.0,0,15,3,0,0,1,0,0,0,0,0
2023-12-28 20:07:49.468549+00:00,US,USD,CAD,Mobile,443.66,443.66,6.75,False,US,False,0.245,standard,298,0.336,0.166,0,0,0.0,0,20,3,0,0,0,0,1,0,0,0
2023-12-28 21:23:19.468549+00:00,US,USD,EUR,Mobile,36.58,36.58,1.87,False,US,False,0.126,standard,34,0.427,0.068,0,0,0.0,0,21,3,0,0,0,0,1,1,0,0
2023-12-28 23:01:38.468549+00:00,US,USD,INR,Web,268.73,268.73,5.07,False,US,False,0.231,standard,263,0.522,0.223,0,0,0.0,0,23,3,0,0,0,0,0,0,0,0
2023-12-29 00:37:27.468549+00:00,CA,CAD,EUR,Mobile,26.5,19.61,0.55,False,CA,False,0.572,standard,947,0.625,0.268,0,0,0.0,0,0,4,0,0,0,0,0,0,0,0
2023-12-29 01:02:31.468549+00:00,US,USD,CAD,Mobile,170.72,170.72,4.11,False,US,False,0.285,standard,830,0.799,0.102,0,0,0.0,0,1,4,0,0,0,0,0,0,0,0
2023-12-29 02:13:44.468549+00:00,UK,GBP,GBP,Atm,248.9,311.13,5.19,False,CA,True,0.412,standard,4,0.892,0.407,0,0,0.0,0,2,4,0,0,0,0,0,0,1,0
2023-12-29 04:20:09.468549+00:00,US,USD,NGN,Mobile,539.2,539.2,9.07,False,US,False,0.852,standard,263,0.522,0.223,0,0,0.25,0,4,4,0,1,1,1,0,0,0,0
2023-12-29 05:26:02.468549+00:00,US,USD,CNY,Web,506.32,506.32,8.11,False,US,False,0.671,standard,147,0.551,0.391,0,0,0.0,0,5,4,0,1,1,0,0,0,0,0
2023-12-29 08:16:34.468549+00:00,UK,GBP,PHP,Mobile,277.71,347.13,4.89,False,UK,False,0.288,low,704,0.515,0.283,0,0,0.0,0,8,4,0,1,0,0,0,0,0,0
2023-12-29 13:02:14.468549+00:00,UK,GBP,NGN,Mobile,178.17,222.71,3.64,False,UK,False,0.549,standard,718,0.953,0.169,0,0,0.22,0,13,4,0,0,0,0,0,0,0,0
